LV ActivePower (kW),wind speed ,wind direction 
3386.288086,11.92658043,206.3276062
3016.217041,11.21467018,207.622406
2835.499023,10.63574982,209.1362
2918.831055,10.7528801,208.9882965
2852.823975,10.78201008,210.6681976
2795.666016,10.76632023,214.1759949
2892.680908,10.9633503,211.2480011
2712.25,10.44326973,211.4571075
2731.766113,10.31499958,207.5101929
3046.434082,10.85342026,204.7792969
2996.290039,10.71560001,204.7814026
2996.059082,10.75201988,204.0267029
2866.163086,10.4693203,203.7722015
2432.169922,9.704909325,204.7187042
3014.375977,10.81188965,203.0511017
3313.690918,11.46415043,204.527298
3221.571045,11.38720989,206.2969971
3401.85498,11.67296028,202.7832947
3309.021973,11.29660034,202.3410034
3422.948975,11.68258953,201.1634064
3449.416992,11.65412045,199.9008026
3456.697021,11.66711998,198.4178925
3575.514893,11.97861958,196.6427002
3218.073975,11.24368954,196.2572937
3472.541992,11.87454033,196.2852936
3601.845947,12.52649975,196.1210022
3592.954102,12.8698101,195.0263062
3553.63208,13.04290009,193.8838959
3463.230957,13.38829994,193.953598
3455.924072,13.62567997,193.6703949
3414.837891,13.81931973,195.3843994
3399.080078,14.08403969,192.142395
3435.975098,14.10758018,190.9942017
3515.217041,13.64091969,192.392395
3511.4729,12.72906017,196.8992004
3410.819092,13.85383987,193.2106934
3393.415039,14.33559036,191.5476074
3384.553955,14.28040028,192.4078979
3383.665039,14.02970982,193.574295
3376.096924,14.00948048,193.3386993
3342.493896,13.47552013,194.3282928
3379.246094,13.58742046,195.6468048
3439.553955,13.52974987,197.1911926
3502.805908,13.72811985,196.8896942
3511.466064,13.41839981,198.4776001
3501.498047,13.69849014,201.2434998
3506.155029,13.22169971,199.9006042
3525.204102,13.55132008,200.5457001
3537.735107,13.58689022,201.3892975
3454.733887,13.94941044,202.3121033
3417.082031,14.71070957,203.1578064
3413.0979,15.1094799,205.3394012
3417.3479,14.6164999,206.017807
3425.706055,14.50306988,207.1605072
3466.613037,14.56007957,206.4432068
3424.865967,14.56532955,207.9192963
3430.803955,13.89834976,205.901001
3574.103027,12.61824989,203.6508026
3599.269043,13.62924957,206.0187988
3588.791016,13.76931953,205.5901947
3601.230957,13.14855957,203.3224945
3602.194092,13.17136955,205.3412018
3593.00708,13.42440033,206.5144043
3538.520996,13.74007034,204.618103
3427.48999,14.73404026,202.7998962
3409.686035,15.05389977,198.8659973
3367.155029,14.98104,197.0839996
3382.581055,14.73960018,199.9506989
3397.214111,14.06908989,202.9857025
3494.368896,13.61635017,204.8968964
3508.133057,13.33734989,205.0668945
3604.131104,13.08213997,206.1251068
3603.601074,12.86320972,203.8240967
3604.164063,13.03234959,203.6190948
3600.158936,12.64807987,204.1654053
3600.469971,12.52616024,203.203598
3598.520996,12.53477001,202.8661041
3558.089111,12.6147604,204.9580994
3598.697021,12.95112991,203.027298
3604.187012,13.30634975,200.5382996
3548.512939,12.86425972,206.2216949
3491.906006,12.3830204,206.3137054
3596.51001,13.15526009,205.5653076
3589.301025,12.9461298,202.5534973
3602.760986,13.21969032,200.4342041
3413.165039,13.49596977,197.5809937
3428.935059,14.08242989,197.2528076
3524.471924,14.3676796,196.2373047
3603.827881,13.52556992,195.8802948
3591.924072,12.80298996,193.8356018
1761.264038,13.62913036,204.5281982
0,14.10371971,208.4593964
0,12.91790009,203.2008057
0,12.40231037,202.3683014
0,13.64675999,209.2792969
0,14.39078999,211.1896973
0,14.24055004,208.327301
1506.251953,13.51089001,203.1954041
3603.441895,13.44118977,202.8311005
3603.391113,13.62489986,204.9380951
3542.093018,14.09761047,203.6741028
3526.0271,14.10025978,203.1240997
3585.52002,14.66860008,202.4615936
3585.469971,14.8814497,201.6450958
3585.39209,14.83463955,201.3822021
3495.295898,14.86316967,200.4228973
3327.884033,14.35478973,199.6965942
2521.341064,14.0424099,196.5549927
2475.822998,13.91952991,193.7709045
3546.677979,14.25366974,193.8621063
3580.519043,14.35002041,199.8231049
3579.937988,13.92667961,200.2808075
3581.022949,12.84854984,198.753006
3583.37207,13.90756989,198.5012054
3585.60498,14.31029987,199.8598938
3581.068115,13.56659985,197.7154999
3566.506104,13.1863699,199.0960999
3514.864014,13.58833981,199.0511932
3492.210938,14.00133038,200.3450012
3426.020996,12.76525021,200.1533966
3468.052979,12.88541031,195.4389038
3473.368896,14.07242966,193.7469025
3572.974121,15.46033955,198.5113068
3584.435059,14.51795006,197.7767944
3524.440918,13.49697018,195.0780029
3585.475098,14.77571011,196.0789032
3569.196045,13.92199039,200.8430939
3585.246094,15.78660965,200.4499054
3585.241943,14.40598965,197.6452942
3514.368896,12.64009953,194.4246979
3551.586914,12.84772968,189.9217072
3414.427979,12.06935978,187.3941956
3423.621094,11.82736969,182.780899
2668.833008,9.958984375,181.618103
2617.792969,9.809143066,179.2442017
2705.233887,10.18482018,179.4248962
3403.841064,12.3145504,181.8153076
3493.928955,12.81266975,178.6421051
3430.586914,12.10204029,177.4221039
3480.500977,13.14651966,177.066803
3468.445068,13.26805973,182.4617004
3518.238037,13.13418961,182.4503021
3417.440918,12.16676044,178.4154968
3471.460938,12.44820023,182.1340027
3440.208984,12.13376045,185.0019989
3353.368896,11.48114967,184.4281006
3508.603027,12.06614971,180.5621033
3541.655029,13.08347034,183.6488037
3509.720947,14.01148033,181.3421936
3461.644043,15.22358036,182.0829926
3460.75708,15.86859989,184.0737
3461.112061,15.32783985,183.7637024
3469.858887,14.93704987,185.4306946
3537.74707,14.0352602,184.5410004
3554.480957,12.99497986,181.1994934
3492.709961,14.28487968,185.1067963
3461.099121,14.42768002,185.9754028
3500.968018,13.36594963,184.9743958
3460.385986,12.63290977,182.7870941
3436.289063,12.18865013,182.8609009
3481.375,12.78487015,183.3415985
3401.532959,12.33430004,184.7828064
3471.951904,13.53118992,189.3311005
3469.031006,13.44736004,189.9855042
3460.351074,13.78069973,190.8094025
3501.729004,13.29351044,196.6575012
3543.471924,13.98970985,202.3211975
3494.316895,16.90376091,198.0135956
3460.763916,18.36680031,193.9228058
3461.169922,18.73834038,192.957901
3461.135986,18.8187294,191.5368042
3461.023926,18.45815086,188.8119965
3460.064941,19.58902931,191.0410004
3460.604004,19.31736946,187.9490967
3460.951904,18.6715107,189.0617065
3460.87207,18.59921074,192.286499
3461.153076,18.23888016,191.5180969
3461.037109,18.25136948,189.509903
3460.756104,18.01086044,191.2268066
3460.854004,17.72001076,187.5229034
3460.802002,18.50588989,190.6665039
3461.248047,18.8246994,191.2740021
3461.806885,19.13537025,195.9674988
3460.934082,20.40872955,190.8966064
3460.278076,20.31163979,192.3265991
3460.965088,20.20355988,194.5771942
3461.021973,21.73591995,191.8141022
3460.61792,20.48015976,193.3197021
3461.166016,21.15891075,192.2980957
3461.0271,20.75132942,189.1177979
3460.678955,20.79783058,188.6470032
3460.8479,20.72380066,192.0666046
3461.25708,20.38909912,191.6221924
3461.136963,19.16670036,185.5980988
3461.447021,19.58159065,187.0581055
3461.136963,19.32695007,189.4199982
3460.549072,18.36128998,189.648407
3460.759033,18.44528961,188.3903961
3460.946045,18.63882065,187.4857025
3460.712891,18.59205055,193.4710999
3461.035889,18.10296059,192.0807037
3460.937012,19.71636963,192.777298
3460.573975,18.09864044,193.0565033
3460.995117,17.7852993,185.8675995
3460.699951,17.30204964,184.5988007
3461.324951,16.55956078,188.2111053
3461.184082,15.91524982,191.2841034
3460.516113,17.53898048,190.0326996
3460.662109,19.25925064,190.1768951
3460.764893,20.12549973,194.7126007
3460.906006,18.96092033,194.9855042
3460.955078,19.94144058,194.9609985
3460.802979,21.59947968,194.1284943
3460.556885,21.0281601,195.4515991
3460.262939,20.71459961,198.6186981
3460.975098,20.8592701,197.3795929
3461.387939,18.49521065,195.2127075
3462.116943,17.14366913,202.4983063
3570.533936,17.46666908,209.3934021
3582.012939,17.32736969,216.5289001
3585.079102,22.49731064,220.2261047
3585.309082,17.76548958,223.4718018
3580.762939,16.76392937,231.9311981
3491.150879,13.6477499,265.6297913
3585.212891,14.3977499,274.2290039
3514.275879,12.27560997,271.3586121
3162.728027,11.96549988,277.4693909
3024.00708,11.08897972,286.7867126
3271.396973,11.96800995,286.6593933
2669.365967,10.18130016,286.7044067
2411.349121,9.890238762,309.4543152
1444.996948,7.576316833,340.2770081
1369.652954,7.432684898,342.9747009
878.0701294,6.610293865,355.145813
727.4575195,5.903519154,356.1048889
689.4345703,5.988081932,353.5414124
814.0864258,6.361656189,357.825592
337.6994934,4.777937889,339.3103027
199.2677002,4.053524017,319.8710022
847.8499146,6.203259945,307.8770142
2801.858887,10.77999973,300.7345886
3041.189941,11.83753967,299.3840942
3564.124023,13.87798977,300.0784912
3541.910889,13.67490959,301.7744141
3368.164063,13.48639965,304.1836853
3319.373047,13.90223026,308.7702942
2764.283936,12.36859035,313.0103149
2827.25,11.72838974,315.8530884
2767.768066,11.27873039,320.6523132
2563.136963,10.30082035,327.7862854
2306.864014,9.521512985,325.6888123
1795.46106,8.707262039,316.2615967
2127.620117,9.341368675,335.9663086
2442.145996,10.24757004,329.4930115
2689.052979,12.94248962,327.7185974
2796.24292,12.3227396,322.9736938
2631.086914,11.50199032,323.4341125
2491.781006,10.96990967,323.1066895
2945.022949,13.94606972,328.8796082
2596.070068,11.63932991,340.1600952
2905.092041,13.09397984,336.5418091
2661.948975,13.20821953,337.4164124
2786.236084,13.23052979,335.156311
2741.787109,13.09171009,335.717804
3173.469971,14.07653999,339.5177917
2988.75293,13.58356953,335.2833862
2877.395996,12.32940006,334.3042908
314.7329102,11.74857044,347.049408
0,10.35511017,343.444397
0,10.74911022,343.7547913
0,11.08038998,347.5880127
0,8.146767616,345.7719116
0,9.627272606,347.984314
1697.105957,11.30058002,353.1384888
1094.147949,7.037886143,340.4310913
1480.348999,7.720163822,326.1983948
1847.370972,8.469733238,316.8187866
1924.81604,8.98711586,316.1379089
2249.474121,10.51931,312.6565857
0,5.672593117,0
0,7.414168835,0
20.36247063,5.758337021,311.8944092
820.3217773,10.14688969,313.1231995
1992.123047,11.93192005,310.5552063
0,8.849276543,327.2435913
0,8.863771439,333.1460876
0,9.080544472,329.5295105
0,8.7970047,332.4364929
0,7.070391178,331.0291138
0,7.072350979,323.8938904
0,8.076213837,325.2088013
0,8.401921272,319.5968933
668.8746948,10.35634995,317.2936096
1658.353027,10.23717022,315.6564941
2113.217041,10.04368019,317.5245972
2001.717041,9.155170441,317.5994873
2119.5979,9.343402863,317.0441895
1999.484009,8.501379013,315.2524109
1914.969971,8.207715034,314.0604858
1969.995972,8.515583992,311.6856995
2084.058105,8.602845192,304.3237
2485.406006,9.823542595,304.2207031
2819.64209,10.54349041,302.7828064
2783.833984,10.78544044,303.8739929
2892.943115,11.25084019,303.0899048
2908.167969,11.57678986,306.3843994
2758.795898,11.03456974,309.5044861
2963.319092,11.41563034,304.7731018
2910.876953,11.60869026,305.9494934
2637.287109,10.4153204,310.9021912
2775.280029,10.48163986,312.5010071
2718.0271,10.15415001,311.4854126
2771.441895,10.71370029,313.5266113
2954.210938,11.06882954,310.4171143
1262.442993,10.21675968,314.7926025
1613.983032,10.08705044,310.3572083
3467.791992,12.2658596,306.1896973
3467.737061,12.64659977,306.579895
3530.819092,12.83852005,304.4360962
3593.468994,13.38516998,304.8460083
3565.788086,12.7238903,308.1557922
3553.6521,13.30757999,307.0759888
3320.878906,12.19513988,310.7177124
3328.677979,12.1374197,311.6582947
3603.168945,14.55327034,308.2829895
3587.772949,13.22478962,308.9841003
3534.322998,12.93297005,309.2770081
3404.615967,12.44639015,309.530304
3427.621094,11.58417034,306.6090088
3544.822998,11.64247036,305.0119019
3492.281982,11.50924015,305.2717896
3139.249023,10.65548038,302.9309082
3006.968018,10.84654045,302.78479
2891.076904,10.12637043,299.3941956
2628.998047,10.17082024,298.6253967
2630.957031,10.17496967,298.5469971
2416.320068,9.652897835,299.0238953
2124.843018,8.998849869,299.6021118
1809.973022,8.385495186,298.6570129
1742.894043,8.056279182,296.8511047
1966.909058,8.380045891,295.5624084
2245.917969,8.971438408,296.7059021
2103.937012,8.662276268,296.3276978
2054.062988,8.354442596,294.4421082
2101.201904,8.563171387,291.7453918
2017.214966,8.432193756,289.1264038
2169.958984,8.779360771,288.9827881
1999.546021,8.328128815,285.9241943
2157.018066,8.891530037,285.2685852
2300.803955,9.338321686,285.9837952
2292.50293,9.190099716,287.2172852
2310.271973,9.375279427,288.9096069
1919.109985,8.370944977,286.8005066
2370.88208,9.475275993,286.7284851
2114.230957,8.88515377,288.0293884
2074.583984,8.575396538,283.3039856
2404.636963,9.376974106,285.6900024
2831.141113,10.42763996,290.8797913
2407.475098,9.52431488,289.7142944
1792.157959,7.934294224,284.5707092
2289.688965,8.751437187,282.6917114
2306.387939,8.683469772,279.4653931
2132.658936,8.463358879,275.6379089
1887.812012,8.006806374,273.0903015
1729.159058,7.816898823,270.1572876
1881.128052,8.003235817,268.1140137
1915.86499,8.136206627,263.1706848
1752.53894,7.906156063,260.8602905
1807.840942,8.215823174,258.9601135
1369.911987,7.263844967,259.7250061
1308.822021,7.131020069,261.8456116
1262.807007,7.081241131,258.7923889
1267.296021,7.199962139,260.8742981
1575.31897,7.593225956,256.0495911
1580.925049,7.530333042,240.6430054
1614.249023,7.646729946,229.4642944
1570.529053,7.596474171,237.1885071
1288.265015,6.977388859,231.7776031
939.6834717,6.480071068,241.8280029
510.3457947,5.404243946,261.9128113
409.8858032,5.032320023,247.4924011
432.7937927,5.109350204,232.811203
662.1831055,5.6901021,229.0980072
728.2659302,5.912436008,233.6916962
801.3140259,6.047336102,232.3768005
1268.764038,7.132184982,241.1782074
1143.255981,6.894220829,235.1273041
1023.44397,6.721180916,229.7277985
1370.290039,7.302240849,225.1784973
1494.410034,7.679698944,213.4264069
1578.550049,7.820057869,214.0395966
1630.803955,7.981834888,207.7124023
2329.336914,9.5179739,195.7140961
2108.266113,8.872335434,193.3562012
1701.312012,8.194050789,197.2568054
1911.196045,8.389312744,203.6006927
1514.305054,7.867239952,211.3800049
2062.500977,9.015352249,210.4503021
2548.769043,10.06519985,207.3766022
2341.666016,9.478236198,216.1847992
2319.211914,9.443806648,220.3641052
2579.250977,9.915575027,224.9049072
2550.635986,9.946136475,222.6770935
2483.930908,9.612821579,221.4987946
2298.656982,9.271640778,221.7924957
1965.251953,8.729299545,225.2133942
1820.552979,8.514296532,229.1083984
1608.553955,8.042818069,227.7906952
1559.515015,7.998122215,228.7805939
1482.463989,7.82075882,232.6331024
1411.610962,7.701767921,227.2218018
1234.198975,7.232945919,229.9170074
1405.463013,7.799517155,214.4631042
1570.213989,8.068408012,207.2785034
1537.93396,8.023237228,209.8536987
1407.380005,7.650700092,214.6781006
1449.166016,7.798561096,215.4889069
1415.447021,7.693466187,214.5012054
1221.965942,7.341538906,218.2581024
1099.963013,7.149240017,212.9714966
970.8068848,6.80074501,211.0314026
964.468811,7.007542133,211.1038055
1368.604004,8.060360909,196.5700073
2130.918945,9.451814651,193.1701965
2475.048096,9.95773983,197.1739044
2331.678955,9.675568581,199.4492035
2243.51001,9.428436279,199.3757019
2234.287109,9.30550766,199.5187073
2143.666992,9.062857628,204.6260071
2311.118896,9.62503624,197.5493011
2540.60498,10.13665962,196.6049042
2608.500977,10.2811203,198.1136017
2546.250977,10.33848953,196.1130981
2815.521973,10.65775013,199.1374054
2744.095947,10.48392963,200.4848022
3090.779053,11.28392982,199.5195007
3022.342041,11.28147984,196.667099
3370.577881,11.83201981,195.7673035
3408.191895,11.87067986,196.7118988
3560.215088,12.53730965,195.2817993
3576.926025,12.51721001,195.0749054
3438.156006,12.25798035,194.6618958
2857.806885,10.80957031,195.8155975
2973.896973,11.31013966,194.5211029
2943.305908,11.06058025,193.8394928
2699.794922,10.47175026,192.2420959
2791.032959,10.79734039,188.3572998
2773.875977,10.8801899,187.9172974
2973.289063,11.11301994,188.9225006
2848.452881,10.78870964,189.969696
2922.927979,10.85114002,190.1759949
3170,11.30603027,191.6307983
3144.146973,11.48431015,186.7321014
3043.714111,11.22360039,186.9889069
3346.11499,11.96625042,186.2742004
3603.322021,12.99526978,185.5912018
3602.99292,12.83281994,187.4208069
3596.970947,12.82299042,189.0325012
3440.804932,11.8953104,190.8890991
3595.412109,12.54769993,191.8455963
3603.575928,12.77233982,195.0704041
3603.283936,13.36231041,198.2960052
3600.861084,13.10727024,197.5151062
3601.968994,12.76441002,198.6925964
3526.988037,11.93778992,199.2462006
3597.465088,12.44437027,199.0126038
3541.272949,12.71996021,198.0005035
3537.215088,12.89838028,200.0679016
3556.64209,12.89050961,196.5632935
3565.543945,12.85719013,197.7631989
3601.173096,13.18183041,194.3919983
3598.719971,13.46082973,189.2046051
3602.491943,13.79345989,190.949707
3588.155029,14.16394997,192.469696
3597.916992,14.53314018,190.0625
3575.154053,14.35881042,190.4277039
3604.332031,13.71555042,189.2969055
3526.322998,13.08493996,192.2447052
3585.322998,13.02464008,191.6195984
3579.815918,14.06459999,190.3889008
3603.096924,14.4723196,194.7321014
3604.354004,14.36252022,195.7825012
3604.356934,14.96138954,193.5458984
3604.163086,15.60309029,193.3112946
3604.207031,15.87666035,192.7980957
3604.212891,16.11577034,192.2203064
3604.282959,15.54263973,191.5169067
3604.184082,14.12543011,193.6159058
3604.219971,13.43780041,206.0621033
3604.146973,14.4678297,206.0381927
3604.187988,15.54135036,202.3083038
3603.866943,16.76935959,200.8657074
3603.927002,17.26627922,198.5910034
3603.89209,16.93868065,200.3607025
3603.789063,16.42012024,201.8115997
3603.974121,15.99555016,203.4376068
3604.061035,16.07550049,205.3276062
3604.166992,16.52663994,207.3278046
3604.143066,15.9436903,208.0803986
3604.081055,15.44822979,206.5290985
3604.279053,15.03940964,206.7046051
3604.10498,15.07995033,207.1622925
3604.263916,14.84092999,207.5623932
3604.375,14.39649963,207.6694031
3604.131104,14.72593021,206.536499
3604.13208,15.16075039,208.0659027
3604.287109,14.4108696,208.430603
3604.301025,13.95726013,208.8464966
3604.448975,14.53089046,208.1793976
3604.339111,14.52877045,211.405899
3604.164063,15.11147976,209.3780975
3604.150879,15.90729046,207.7857971
3604.041992,15.72052002,205.289505
3604.108887,15.61499977,206.9315948
3604.138916,15.75347042,208.1815033
3604.095947,15.80926037,208.5229034
3604.052002,15.85214043,208.5391998
3604.302002,15.43144989,208.1343994
3604.294922,15.42576981,205.449295
3604.291016,15.87899017,202.0494995
3603.47998,17.09161949,196.6071014
3603.39502,18.67205048,197.7825928
3603.385986,19.99786949,201.1983032
3603.439941,20.31185913,202.2225037
3603.270996,20.27668953,201.6528015
3602.979004,19.91935921,200.1748047
3602.931885,19.31337929,202.3961029
3603.333008,18.49593925,203.6903076
3603.354004,19.39694023,203.396698
3603.36499,19.76767921,202.3159027
3593.719971,19.33650017,201.2467957
3603.679932,18.80958939,201.4812012
3506.143066,18.52924919,202.4523926
3461.888916,18.25728035,201.4546051
3461.552979,18.3217907,199.571701
3461.212891,18.2102108,196.2476959
3461.774902,18.1878109,198.1363068
3461.35498,18.01350021,200.7908936
3461.75,16.89113998,197.7761993
3461.500977,16.74682999,198.7743988
3461.184082,17.05978966,199.6508942
3461.660889,16.42974091,200.0679932
3464.370117,15.33104038,197.8103027
3464.111084,15.77408981,197.7586975
3461.332031,16.1196003,197.248703
3461.162109,15.37012005,198.2969055
3461.259033,16.35548973,198.3663025
3469.697998,16.71338081,197.995697
3461.583008,17.28745079,196.087204
3462.324951,16.2311306,196.1548004
3461.043945,16.31561089,196.1405945
3460.9021,15.60042953,194.9105072
3460.900879,15.02898979,191.746994
3461.50293,14.91215038,190.3838043
3464.224121,13.88022041,187.5505981
3461.481934,14.8550396,191.0809021
3442.493896,13.55877972,189.7413025
3435.375977,13.33603954,187.6459045
3462.033936,14.12438011,191.1148987
3457.346924,14.61124992,189.9510956
3461.397949,14.91930008,187.9125977
3461.037109,15.96123981,188.3468018
3460.893066,16.07723045,192.0561066
3464.233887,14.29209995,196.5836029
3502.387939,13.73548985,196.482193
2995.934082,10.84545994,191.9427948
3341.01709,12.99057961,187.5036011
3486.38208,13.33003998,192.0041046
3552.822998,13.37537003,193.8780975
3537.158936,12.30828953,195.5231934
3295.946045,11.51070023,196.8094025
3548.059082,12.72340965,196.563797
3382.743896,11.97964001,193.0852051
2924.448975,10.29611969,186.6916046
3213.700928,12.1737299,186.1661987
3461.322021,13.93437958,190.738205
3462.572998,14.16158009,188.0886993
3463.218018,16.11827087,190.8735962
3461.865967,14.56921959,188.4051971
3460.913086,16.58921051,190.2716064
3461.188965,16.37685013,188.8040924
3461.477051,17.77539063,193.235199
3461.561035,18.27527046,190.3367004
3461.400879,17.93314934,188.2124023
3461.477051,19.27253914,188.2003937
3461.052979,19.61834908,189.1118011
3461.466064,18.88689041,189.0514984
3461.458984,18.44672966,192.1636047
3461.226074,17.50954056,190.7727966
3461.271973,16.73324966,191.883606
3461.316895,15.72369957,192.1914978
3461.615967,15.17525005,190.345993
3461.093018,16.61687088,192.3731995
3460.648926,17.47771072,191.4544983
3461.166992,17.88133049,191.1670074
3461.561035,16.89949036,192.3462982
3461.093994,16.76930046,193.5404053
3461.025879,18.08151054,198.3453064
3461.024902,17.68224907,196.8264008
3461.524902,17.22649956,192.2294006
3461.406982,17.67787933,200.954895
3461.118896,17.01161957,202.1734009
3461.145996,16.47306061,197.3950958
3461.36499,16.39751053,196.7691956
3461.25,16.5524807,198.6636963
3461.677002,16.17012024,197.2940979
3461.88208,16.61421967,196.4445953
3461.441895,17.02033997,200.4676971
3461.191895,17.81421089,205.8148956
3461.331055,16.72656059,204.517807
3461.487061,15.9660902,208.1553955
3461.409912,17.13308907,205.0715027
3461.084961,17.03112984,203.7052002
3461.111084,16.98892021,204.1192017
3460.841064,17.21199989,205.107193
3461.235107,17.47187042,205.3793945
3461.041992,17.40415955,208.5301056
3461.274902,18.66176987,209.658905
3461.167969,18.54068947,208.184906
3461.061035,18.61679077,209.4259949
3460.938965,19.32556915,206.3117981
3460.962891,19.00709915,207.8766937
3460.968994,18.72890091,210.5007935
3461.206055,18.53861046,209.6844025
3461.538086,19.27193069,207.3446045
3460.539063,20.34328079,206.438797
3460.989014,19.26543999,205.4568024
3461.409912,20.27224922,205.1062012
3461.201904,20.0963192,204.8791962
3460.684082,20.04124069,207.9929047
3460.899902,19.3098793,207.3195038
3461.395996,19.99360085,211.658493
3461.059082,21.95161057,213.1217041
3460.774902,20.96921921,210.6195984
3460.416992,21.77313995,208.3820038
3460.716064,22.05632973,208.3419037
3460.960938,21.99543953,209.0261993
3460.434082,20.63515091,212.2075043
3152.215088,14.97208023,228.7891998
3155.943115,11.70417023,261.4454956
1999.072021,8.622097015,254.8376007
2182.312012,8.983177185,247.0236053
1710.95105,8.342201233,246.5848999
1948.612061,8.499343872,246.8200073
1988.977051,8.435540199,246.2059937
3384.874023,12.08154011,232.6327057
3588.186035,13.07151985,227.7355042
3378.51709,12.16359043,225.0088043
3582.246094,14.05066013,217.811203
3333.593994,11.67943954,219.1461029
3452.454102,12.43836021,221.5821991
3259.297119,11.53977966,219.2472992
3067.646973,11.22556019,221.1925049
3144.327881,11.14945984,217.4358978
3118.9729,10.9698801,214.2369995
3076.410889,10.99020958,212.5903931
3580.748047,12.86363029,210.8997955
3602.041992,13.78942966,210.4217987
3524.822021,12.33753014,210.2532043
3563.437988,12.19414997,209.5493927
3564.978027,13.40614033,212.2375031
3603.029053,13.48206043,212.7509003
3599.101074,13.33469009,213.5738068
3597.698975,13.55101013,214.7402954
3565.785889,13.23910046,216.9479065
3567.86499,12.78547001,215.4546967
3590.480957,13.88943005,220.466095
3569.059082,15.39008999,218.2850037
3562.339111,13.0715704,215.9972992
3407.441895,11.96376991,217.7393951
3285.022949,11.38780975,216.7725983
3049.719971,11.07409954,216.0818939
2717.420898,10.41252041,211.2230072
2895.650879,10.72824001,210.8934021
2186.666992,9.340424538,209.3493042
2345.725098,9.437204361,207.0529022
2241.280029,9.454656601,204.0995026
2047.404053,8.975119591,207.457901
2630.200928,10.04986954,198.1625977
2295.924072,9.134529114,197.3816071
1799.965942,8.091968536,201.260498
2590.170898,9.720999718,199.6873932
3053.748047,10.65167999,199.8244019
3004.950928,10.69112968,198.0520935
2642.041992,9.91208744,195.7677002
2447.811035,10.00693989,192.7487946
3031.455078,10.78855991,189.8200073
3441.068115,11.96621037,188.9161987
3300.00708,11.47566986,185.5930023
2863.563965,10.07833004,185.2926025
3255.093018,11.18597984,185.531601
3404.523926,12.36946011,186.9369965
3463.333984,13.01047039,186.2631073
3460.189941,13.60538006,182.2144928
3464.602051,14.24580002,180.5995026
3466.834961,14.33705044,175.559494
3489.9729,14.32849026,173.4860992
3489.172119,14.09694958,178.8554993
3470.38501,14.11285019,178.5003052
3464.387939,13.54226017,183.6672974
3457.166016,13.55580997,184.4938965
3468.033936,13.56587029,191.3428955
3512.610107,13.94935989,198.5944977
3522.990967,11.8768301,192.7613068
3330.412109,11.60548973,190.4589996
3492.300049,12.5489502,186.673996
3365.986084,12.16732979,182.7035065
3589.034912,13.13903046,177.9221039
3563.385986,14.10027027,176.9927979
3507.780029,14.81103039,177.9779053
3464.709961,15.27003002,179.9277039
3500.935059,14.9907198,178.8928986
3587.157959,13.91779041,174.6092987
3603.465088,13.94892979,171.335495
3602.287109,12.93955994,167.8535004
3603.631104,13.73659992,169.2626038
3601.080078,14.53211021,172.4120026
3526.674072,15.16981983,176.1289063
3494.030029,14.82614994,174.5986023
3502.416016,14.65530968,175.3993988
3508.648926,14.34951973,175.5023956
3472.544922,15.01305962,178.8862
3463.206055,14.90837002,181.6448975
3469.166016,14.50492001,181.7971954
3466.947998,14.82950974,179.1573029
3464.706055,14.36627007,177.8170013
3492.455078,13.74201012,176.9127045
3590.204102,13.32293987,177.1412048
3576.727051,13.22727013,177.622406
3573.764893,14.0426302,179.1038971
3482.14502,14.37112045,179.6499023
3472.108887,13.97877026,179.6826019
3510.718994,13.14190006,177.4600983
3541.687012,12.66765976,175.6038971
3548.75,13.06529999,179.3728943
3561.913086,12.81439018,178.8058929
3593.97998,12.52762985,176.7583008
3377.503906,11.71839046,175.6287994
3463.089111,11.73499012,175.9835968
3218.569092,11.17162037,178.2604065
2972.746094,10.75448036,177.9414978
3198.236084,11.26473999,178.1213074
3467.016113,12.01992989,176.326004
3323.929932,11.60406971,178.2456055
3118.577881,11.31307983,178.3757935
3245.874023,11.46584988,179.2342072
3338.025879,11.54362965,179.1685028
3245.323975,11.40635967,180.1802979
3332.095947,11.7031002,181.8067017
3053.539063,11.0546999,179.0998993
2664.658936,10.32450962,177.2841034
3088.729004,11.05889034,175.7825012
3069.506104,11.00351048,174.8567963
3030.691895,10.90847969,175.6791992
2569.356934,10.02682972,179.6143951
2494.403076,9.855160713,181.0021973
2777.039063,10.54619026,178.5460968
2302.715088,9.629840851,178.8876038
1910.130005,8.931996346,175.8430939
1731.53894,8.611812592,175.5021057
1625.025024,8.500665665,174.4626007
2125.319092,9.584399223,172.8134003
2289.855957,9.466374397,170.8061981
2600.260986,10.00924969,174.7348938
2936.488037,10.91191006,175.4264069
3078.579102,11.20075989,174.3009033
3123.593994,11.29767036,173.9528046
3124.454102,11.08071995,175.1248016
3253.336914,11.5300703,175.7156982
3372.093018,11.9011097,174.0449982
3538.814941,12.26673031,175.485199
3581.50708,12.70188046,177.5617981
3408.763916,11.74359035,174.7274933
3506.215088,12.03966999,175.5404053
3214.500977,11.38191986,176.8054962
2831.645996,10.39931965,177.5868988
2541.781982,10.08922958,174.6719971
2029.912964,9.065434456,175.3992004
1878.795044,8.814731598,173.2458954
1724.671997,8.54533577,172.4803925
1182.035034,7.288403988,169.8627014
1202.811035,7.329030037,167.7003937
1176.723999,7.227974892,169.7761993
1179.938965,7.277472019,179.218399
600.4755249,5.864152908,177.9024963
1090.358032,7.024084091,182.623703
